formula,count_regular,percent_regular,os,n_days,count_on_request,percent_on_request,pct_on_request
groovy,6372,0.02,macos,30,6216,0.07,97.5517890772128
gnu-tar,6335,0.02,macos,30,4942,0.06,78.01104972375691
gst-plugins-ugly,6298,0.02,macos,30,3714,0.04,58.971101937122896
yq,6260,0.02,macos,30,6109,0.07,97.58785942492013
make,6199,0.02,macos,30,5801,0.07,93.57960961445394
xxhash,6191,0.02,macos,30,129,0.0,2.0836698433209495
libsigc++@2,6137,0.02,macos,30,250,0.0,4.073651621313346
yasm,6120,0.02,macos,30,1927,0.02,31.486928104575163
portaudio,6099,0.02,macos,30,3014,0.03,49.41793736678144
gst-plugins-good,6082,0.02,macos,30,4060,0.05,66.75435711936862
libxfixes,6054,0.02,macos,30,7,0.0,0.11562603237528907
texinfo,5978,0.02,macos,30,551,0.01,9.217129474740716
asdf,5956,0.02,macos,30,5921,0.07,99.41235728676965
fmt,5822,0.02,macos,30,817,0.01,14.032978357952594
nano,5812,0.02,macos,30,5731,0.07,98.60633172746043
packer,5759,0.02,macos,30,5642,0.06,97.96839729119638
skaffold,5695,0.02,macos,30,5557,0.06,97.5768217734855
screenresolution,5673,0.02,macos,30,128,0.0,2.2563017803631236
imlib2,5642,0.02,macos,30,943,0.01,16.71393123006026
kafka,5545,0.02,macos,30,5495,0.06,99.09828674481514
libfido2,5542,0.02,macos,30,1335,0.02,24.088776614940453
doctl,5536,0.02,macos,30,5498,0.06,99.3135838150289
libcbor,5532,0.02,macos,30,54,0.0,0.9761388286334056
libmaxminddb,5511,0.02,macos,30,297,0.0,5.389221556886228
swiftformat,5498,0.02,macos,30,5485,0.06,99.76355038195707
jenkins,5485,0.02,macos,30,5381,0.06,98.10391978122152
libxrandr,5462,0.02,macos,30,28,0.0,0.5126327352618089
geckodriver,5425,0.02,macos,30,5358,0.06,98.76497695852534
mplayer,5351,0.02,macos,30,4429,0.05,82.769575780228
socat,5343,0.02,macos,30,3880,0.04,72.61837918772225
grafana,5278,0.02,macos,30,5243,0.06,99.3368700265252
libav,5273,0.02,macos,30,4619,0.05,87.59719324862508
postgresql@10,5222,0.02,macos,30,5209,0.06,99.75105323630792
gst-plugins-bad,5177,0.02,macos,30,3432,0.04,66.29322001158972
iperf3,5172,0.02,macos,30,5124,0.06,99.07192575406032
mutt,5162,0.02,macos,30,4859,0.06,94.13018209996126
qpdf,5091,0.02,macos,30,3088,0.04,60.6560597132194
jpeg-turbo,5087,0.02,macos,30,1250,0.01,24.572439551798702
postgresql@9.6,5084,0.02,macos,30,5047,0.06,99.27222659323367
glances,5038,0.02,macos,30,5038,0.06,100.0
libxmlsec1,5027,0.02,macos,30,3733,0.04,74.2590013924806
tig,5024,0.02,macos,30,4638,0.05,92.31687898089172
jenkins-lts,4991,0.02,macos,30,4981,0.06,99.7996393508315
enchant,4965,0.02,macos,30,2377,0.03,47.87512588116818
libice,4963,0.02,macos,30,23,0.0,0.463429377392706
exiftool,4958,0.02,macos,30,4654,0.05,93.86849536103267
libsm,4957,0.02,macos,30,34,0.0,0.685898729070002
tfenv,4939,0.02,macos,30,4913,0.06,99.47357764729703
libxt,4933,0.02,macos,30,27,0.0,0.5473342793431989
libiconv,4908,0.02,macos,30,3221,0.04,65.62754686226569
libxi,4899,0.02,macos,30,17,0.0,0.34700959379465196
azure/functions/azure-functions-core-tools@3,4898,0.02,macos,30,4893,0.06,99.89791751735402
pngquant,4886,0.02,macos,30,3073,0.04,62.89398280802292
opusfile,4881,0.02,macos,30,1430,0.02,29.297275148535135
the_silver_searcher,4864,0.02,macos,30,4816,0.06,99.01315789473685
s3cmd,4846,0.02,macos,30,4695,0.05,96.884028064383
ntfs-3g,4839,0.02,macos,30,4771,0.05,98.59475098160777
sshfs,4790,0.02,macos,30,4023,0.05,83.98747390396659
epsilon,4787,0.02,macos,30,52,0.0,1.0862753290160854
nodebrew,4777,0.02,macos,30,4771,0.05,99.87439815783965
lua@5.1,4757,0.02,macos,30,421,0.0,8.85011561908766
arpack,4742,0.02,macos,30,554,0.01,11.6828342471531
sass/sass/sass,4711,0.02,macos,30,4703,0.05,99.83018467416684
abseil,4708,0.02,macos,30,81,0.0,1.7204757858963466
zsh-autosuggestions,4676,0.02,macos,30,4658,0.05,99.61505560307955
terragrunt,4661,0.02,macos,30,4652,0.05,99.80690838875778
aws-elasticbeanstalk,4639,0.02,macos,30,4601,0.05,99.18085794352231
speedtest-cli,4609,0.02,macos,30,4595,0.05,99.69624647428942
cloc,4606,0.02,macos,30,4528,0.05,98.30655666521928
clojure,4600,0.02,macos,30,4576,0.05,99.47826086956522
sbcl,4576,0.02,macos,30,2304,0.03,50.349650349650354
libnet,4546,0.02,macos,30,200,0.0,4.399472063352397
neovim --HEAD,4544,0.02,macos,30,4530,0.05,99.6919014084507
pangomm,4536,0.02,macos,30,1380,0.02,30.423280423280424
libnice,4516,0.02,macos,30,621,0.01,13.7511071744907
gst-libav,4510,0.02,macos,30,2571,0.03,57.006651884700666
berkeley-db,4493,0.02,macos,30,588,0.01,13.087024259959938
libshout,4447,0.02,macos,30,70,0.0,1.5740948954351248
pulumi,4447,0.02,macos,30,4440,0.05,99.84259051045649
romkatv/powerlevel10k/powerlevel10k,4440,0.02,macos,30,4440,0.05,100.0
vips,4439,0.02,macos,30,3773,0.04,84.99662086055419
mozjpeg,4434,0.02,macos,30,650,0.01,14.659449706811007
golangci/tap/golangci-lint,4400,0.02,macos,30,4384,0.05,99.63636363636364
mujs,4362,0.02,macos,30,68,0.0,1.5589179275561669
qhull,4327,0.02,macos,30,145,0.0,3.351051536861567
libvirt,4323,0.02,macos,30,2824,0.03,65.32500578302106
qrencode,4322,0.02,macos,30,1725,0.02,39.91207774178621
uchardet,4272,0.02,macos,30,278,0.0,6.50749063670412
apktool,4253,0.02,macos,30,4231,0.05,99.48271808135434
libxmu,4229,0.02,macos,30,25,0.0,0.5911563017261764
python,4227,0.02,macos,30,2449,0.03,57.9370712088952
mosquitto,4200,0.02,macos,30,4174,0.05,99.38095238095238
libserdes,4198,0.02,macos,30,87,0.0,2.072415435921868
mesa,4195,0.02,macos,30,487,0.01,11.60905840286055
ncdu,4184,0.02,macos,30,4139,0.05,98.9244741873805
elastic/tap/elasticsearch-full,4148,0.02,macos,30,4143,0.05,99.87945998071359
dfu-util,4145,0.02,macos,30,2913,0.03,70.27744270205066
libsigc++,4135,0.02,macos,30,558,0.01,13.494558645707377
openconnect,4121,0.02,macos,30,3980,0.05,96.57850036398933
reattach-to-user-namespace,4106,0.01,macos,30,3961,0.05,96.46858256210423
cabal-install,4105,0.01,macos,30,2035,0.02,49.57369062119367
shellcheck,4104,0.01,macos,30,3886,0.04,94.68810916179338
sqlmap,4103,0.01,macos,30,4033,0.05,98.29393126980258
libimagequant,4073,0.01,macos,30,86,0.0,2.11146575006138
libgit2,4057,0.01,macos,30,2348,0.03,57.87527729849643
hub,4052,0.01,macos,30,3892,0.04,96.05133267522211
microsoft/mssql-release/msodbcsql17,4043,0.01,macos,30,3111,0.04,76.94781103141231
stoken,4036,0.01,macos,30,133,0.0,3.295341922695738
apache-spark,4032,0.01,macos,30,3997,0.05,99.13194444444444
mongodb/brew/mongodb-community-shell,3947,0.01,macos,30,3939,0.05,99.79731441601216
bzip2,3926,0.01,macos,30,3869,0.04,98.54814060112074
graphene,3878,0.01,macos,30,22,0.0,0.5673027333677153
qrupdate,3830,0.01,macos,30,251,0.0,6.553524804177546
rpm,3815,0.01,macos,30,3093,0.04,81.07470511140235
gitlab-runner,3811,0.01,macos,30,3800,0.04,99.71136184728418
openssl,3807,0.01,macos,30,2273,0.03,59.705805095876016
cowsay,3795,0.01,macos,30,3612,0.04,95.17786561264822
libxinerama,3794,0.01,macos,30,19,0.0,0.5007907221929362
conan,3754,0.01,macos,30,3617,0.04,96.35055940330315
scipy,3750,0.01,macos,30,3173,0.04,84.61333333333333
inetutils,3745,0.01,macos,30,3745,0.04,100.0
zimg,3741,0.01,macos,30,63,0.0,1.6840417000801924
cairomm,3734,0.01,macos,30,1553,0.02,41.5907873594001
consul,3734,0.01,macos,30,3589,0.04,96.11676486341725
microsoft/mssql-release/mssql-tools,3696,0.01,macos,30,3667,0.04,99.21536796536796
libwebsockets,3694,0.01,macos,30,1753,0.02,47.45533297238765
angular-cli,3674,0.01,macos,30,3658,0.04,99.56450734893849
libmatio,3641,0.01,macos,30,462,0.01,12.688821752265861
ghc,3631,0.01,macos,30,1839,0.02,50.647204626824575
sshuttle,3620,0.01,macos,30,3511,0.04,96.98895027624309
upx,3617,0.01,macos,30,3601,0.04,99.55764445673209
cscope,3591,0.01,macos,30,471,0.01,13.116123642439431
broot,3561,0.01,macos,30,3555,0.04,99.83150800336983
tflint,3525,0.01,macos,30,3520,0.04,99.8581560283688
scons,3517,0.01,macos,30,2182,0.02,62.04151265282911
libusb-compat,3488,0.01,macos,30,573,0.01,16.42775229357798
epstool,3466,0.01,macos,30,238,0.0,6.866705135603
cython,3418,0.01,macos,30,2209,0.03,64.62843768285546
libxcursor,3404,0.01,macos,30,18,0.0,0.5287896592244419
koekeishiya/formulae/yabai,3381,0.01,macos,30,3379,0.04,99.94084590357882
v8,3371,0.01,macos,30,3031,0.03,89.91397211509937
oath-toolkit,3370,0.01,macos,30,2952,0.03,87.59643916913946
pinentry-mac,3366,0.01,macos,30,3295,0.04,97.89067142008318
augeas,3355,0.01,macos,30,266,0.0,7.928464977645305
cassandra,3349,0.01,macos,30,3289,0.04,98.20842042400717
yamllint,3338,0.01,macos,30,3328,0.04,99.70041941282204
gtk-mac-integration,3337,0.01,macos,30,915,0.01,27.4198381780042
axel,3326,0.01,macos,30,3052,0.03,91.76187612748046
n,3320,0.01,macos,30,3312,0.04,99.75903614457832
boost-python3,3319,0.01,macos,30,2126,0.02,64.05543838505574
fltk,3308,0.01,macos,30,394,0.0,11.910519951632406
avro-c,3301,0.01,macos,30,90,0.0,2.726446531354135
iproute2mac,3261,0.01,macos,30,3215,0.04,98.58938975774304
hidapi,3259,0.01,macos,30,984,0.01,30.193310831543418
pv,3252,0.01,macos,30,3084,0.04,94.8339483394834
rename,3249,0.01,macos,30,3192,0.04,98.24561403508771
firebase-cli,3245,0.01,macos,30,3244,0.04,99.96918335901387
podman,3240,0.01,macos,30,3193,0.04,98.54938271604938
kind,3231,0.01,macos,30,3230,0.04,99.96904982977406
swi-prolog,3223,0.01,macos,30,3156,0.04,97.9211914365498
libxslt,3211,0.01,macos,30,3004,0.03,93.55341015260043
cairomm@1.14,3207,0.01,macos,30,4,0.0,0.12472715933894606
gtksourceview4,3205,0.01,macos,30,1163,0.01,36.28705148205928
typescript,3195,0.01,macos,30,3141,0.04,98.30985915492958
you-get,3183,0.01,macos,30,3162,0.04,99.3402450518379
wireguard-go,3179,0.01,macos,30,461,0.01,14.501415539477824
d12frosted/emacs-plus/emacs-plus@27,3172,0.01,macos,30,2760,0.03,87.01134930643127
fswatch,3165,0.01,macos,30,2218,0.03,70.07898894154818
libxft,3155,0.01,macos,30,24,0.0,0.7606973058637084
hyperkit,3153,0.01,macos,30,3136,0.04,99.46083095464637
w3m,3144,0.01,macos,30,2870,0.03,91.2849872773537
openshift-cli,3134,0.01,macos,30,3101,0.04,98.94703254626675
gpatch,3129,0.01,macos,30,428,0.0,13.678491530840525
libexif,3116,0.01,macos,30,236,0.0,7.573812580231065
pstoedit,3111,0.01,macos,30,405,0.0,13.018322082931533
utf8cpp,3098,0.01,macos,30,10,0.0,0.32278889606197547
mcrypt,3096,0.01,macos,30,1029,0.01,33.23643410852713
pgcli,3064,0.01,macos,30,3051,0.03,99.5757180156658
asciinema,3024,0.01,macos,30,3003,0.03,99.30555555555556
git-flow,3024,0.01,macos,30,3024,0.03,100.0
mhash,3022,0.01,macos,30,151,0.0,4.99669093315685
serverless,3009,0.01,macos,30,3000,0.03,99.70089730807578
libpcap,2996,0.01,macos,30,908,0.01,30.307076101468628
fig2dev,2993,0.01,macos,30,217,0.0,7.2502505846976275
wix/brew/applesimutils,2993,0.01,macos,30,2993,0.03,100.0
istioctl,2990,0.01,macos,30,2968,0.03,99.26421404682274
helm@2,2978,0.01,macos,30,2956,0.03,99.26124916051042
php-cs-fixer,2974,0.01,macos,30,2907,0.03,97.74714189643578
glfw,2967,0.01,macos,30,2691,0.03,90.69767441860465
pygobject,2962,0.01,macos,30,871,0.01,29.40580688723835
cloudflare/cloudflare/cloudflared,2924,0.01,macos,30,2919,0.03,99.82900136798905
pipx,2921,0.01,macos,30,2921,0.03,100.0
md5sha1sum,2917,0.01,macos,30,2671,0.03,91.56667809393213
source-highlight,2892,0.01,macos,30,732,0.01,25.311203319502074
emscripten,2891,0.01,macos,30,1557,0.02,53.85679695607056
lzlib,2886,0.01,macos,30,363,0.0,12.577962577962579
sl,2878,0.01,macos,30,2870,0.03,99.72202918693537
docker-completion,2850,0.01,macos,30,2836,0.03,99.50877192982456
tepl,2826,0.01,macos,30,323,0.0,11.429582448690729
libewf,2825,0.01,macos,30,912,0.01,32.283185840707965
swiftgen,2802,0.01,macos,30,2794,0.03,99.71448965024983
kafkacat,2792,0.01,macos,30,2784,0.03,99.7134670487106
exolnet/deprecated/php@7.1,2780,0.01,macos,30,2776,0.03,99.85611510791367
libressl,2780,0.01,macos,30,1883,0.02,67.7338129496403
ext4fuse,2772,0.01,macos,30,2771,0.03,99.96392496392497
pstree,2770,0.01,macos,30,2768,0.03,99.92779783393502
mad,2755,0.01,macos,30,158,0.0,5.73502722323049
aircrack-ng,2750,0.01,macos,30,2725,0.03,99.0909090909091
glpk,2745,0.01,macos,30,419,0.0,15.264116575591984
nodenv,2743,0.01,macos,30,2726,0.03,99.3802406124681
k6,2739,0.01,macos,30,2738,0.03,99.96349032493612
gsl,2736,0.01,macos,30,1391,0.02,50.840643274853804
ios-webkit-debug-proxy,2731,0.01,macos,30,2720,0.03,99.59721713658001
argocd,2720,0.01,macos,30,2694,0.03,99.04411764705883
weechat,2716,0.01,macos,30,2656,0.03,97.79086892488954
yajl,2712,0.01,macos,30,193,0.0,7.116519174041298
testdisk,2708,0.01,macos,30,2699,0.03,99.66765140324964
libpeas,2707,0.01,macos,30,1026,0.01,37.90173623937939
aria2,2698,0.01,macos,30,2623,0.03,97.22016308376575
libxdamage,2689,0.01,macos,30,5,0.0,0.1859427296392711
moreutils,2689,0.01,macos,30,2654,0.03,98.6984008925251
libsmi,2674,0.01,macos,30,81,0.0,3.029169783096485
jadx,2672,0.01,macos,30,2637,0.03,98.69011976047905
goaccess,2668,0.01,macos,30,2585,0.03,96.88905547226386
gedit,2653,0.01,macos,30,2620,0.03,98.75612514134941
rlwrap,2642,0.01,macos,30,992,0.01,37.54731264193792
faac,2628,0.01,macos,30,186,0.0,7.077625570776255
mingw-w64,2621,0.01,macos,30,2610,0.03,99.5803128576879
ctags,2620,0.01,macos,30,2401,0.03,91.6412213740458
lynx,2619,0.01,macos,30,2581,0.03,98.54906452844597
shfmt,2598,0.01,macos,30,2351,0.03,90.49268668206312
sox,2598,0.01,macos,30,2342,0.03,90.14626635873749
flyway,2590,0.01,macos,30,2539,0.03,98.03088803088804
swift-protobuf,2586,0.01,macos,30,2553,0.03,98.72389791183295
aws-cdk,2583,0.01,macos,30,2583,0.03,100.0
arpoison,2580,0.01,macos,30,2579,0.03,99.96124031007751
httrack,2574,0.01,macos,30,2556,0.03,99.3006993006993
libusbmuxd --HEAD,2562,0.01,macos,30,2540,0.03,99.14129586260734
nnn,2557,0.01,macos,30,2554,0.03,99.88267500977707
syncthing,2548,0.01,macos,30,2457,0.03,96.42857142857143
less,2522,0.01,macos,30,2429,0.03,96.31245043616178
zbar,2510,0.01,macos,30,2467,0.03,98.28685258964144
itstool,2503,0.01,macos,30,978,0.01,39.073112265281665
k3d,2492,0.01,macos,30,2489,0.03,99.87961476725522
jfrog-cli,2482,0.01,macos,30,2372,0.03,95.56809024979856
gtkmm,2478,0.01,macos,30,1386,0.02,55.932203389830505
phpunit,2471,0.01,macos,30,2409,0.03,97.49089437474706
exolnet/deprecated/php@5.6,2470,0.01,macos,30,2468,0.03,99.91902834008097
vagrant-completion,2469,0.01,macos,30,2356,0.03,95.42324827865532
leiningen,2467,0.01,macos,30,2392,0.03,96.95987028779895
asciidoctor,2459,0.01,macos,30,1898,0.02,77.18584790565271
clojure/tools/clojure,2458,0.01,macos,30,2457,0.03,99.9593165174939
sdl2_image,2449,0.01,macos,30,1788,0.02,73.00939158840343
topgrade,2449,0.01,macos,30,2446,0.03,99.87750102082482
procs,2436,0.01,macos,30,2435,0.03,99.95894909688013
webpack,2414,0.01,macos,30,2400,0.03,99.42004971002486
awscli@1,2404,0.01,macos,30,2403,0.03,99.95840266222962
gspell,2369,0.01,macos,30,1002,0.01,42.29632756437315
lmdb,2359,0.01,macos,30,764,0.01,32.386604493429424
jack,2334,0.01,macos,30,1605,0.02,68.76606683804627
ocrmypdf,2331,0.01,macos,30,2331,0.03,100.0
bash-completion@2,2330,0.01,macos,30,2318,0.03,99.48497854077253
libusrsctp,2328,0.01,macos,30,74,0.0,3.178694158075601
kops,2325,0.01,macos,30,2313,0.03,99.48387096774194
allure,2320,0.01,macos,30,2316,0.03,99.82758620689656
golangci-lint,2319,0.01,macos,30,2318,0.03,99.95687796463993
prometheus,2311,0.01,macos,30,2300,0.03,99.524015577672
helmfile,2293,0.01,macos,30,2277,0.03,99.30222416048844
taglib,2291,0.01,macos,30,242,0.0,10.56307289393278
ctop,2289,0.01,macos,30,2090,0.02,91.30624726955003
winetricks,2284,0.01,macos,30,2261,0.03,98.99299474605955
geoip,2278,0.01,macos,30,1278,0.01,56.10184372256365
minio/stable/mc,2276,0.01,macos,30,2270,0.03,99.73637961335676
ossp-uuid,2274,0.01,macos,30,770,0.01,33.86103781882146
git-crypt,2255,0.01,macos,30,2253,0.03,99.91130820399114
warrensbox/tap/tfswitch,2255,0.01,macos,30,2237,0.03,99.20177383592018
poetry,2253,0.01,macos,30,2252,0.03,99.95561473590769
netcat,2247,0.01,macos,30,2242,0.03,99.7774810858923
pivotal/tap/springboot,2231,0.01,macos,30,2121,0.02,95.0694755714926
go@1.14,2223,0.01,macos,30,1688,0.02,75.93342330184434
djvulibre,2220,0.01,macos,30,769,0.01,34.63963963963964
lrzsz,2217,0.01,macos,30,2128,0.02,95.98556608028868
gping,2213,0.01,macos,30,2209,0.03,99.81924988703118
shivammathur/php/php,2193,0.01,macos,30,2190,0.03,99.86320109439124
plotutils,2189,0.01,macos,30,33,0.0,1.507537688442211
prettier,2178,0.01,macos,30,1857,0.02,85.26170798898072
valgrind --HEAD,2178,0.01,macos,30,2174,0.02,99.81634527089072
freeglut,2174,0.01,macos,30,819,0.01,37.672493100275986
vitorgalvao/tiny-scripts/cask-repair,2174,0.01,macos,30,2153,0.02,99.03403863845446
diff-pdf,2165,0.01,macos,30,2144,0.02,99.03002309468822
libreplaygain,2162,0.01,macos,30,2,0.0,0.09250693802035154
mint,2162,0.01,macos,30,2162,0.02,100.0
fdk-aac,2158,0.01,macos,30,584,0.01,27.06209453197405
musepack,2155,0.01,macos,30,4,0.0,0.18561484918793503
freerdp,2150,0.01,macos,30,2125,0.02,98.83720930232558
hadoop,2142,0.01,macos,30,1867,0.02,87.16153127917833
ykman,2136,0.01,macos,30,2131,0.02,99.76591760299625
ykpers,2136,0.01,macos,30,768,0.01,35.95505617977528
sonar-scanner,2134,0.01,macos,30,2132,0.02,99.90627928772258
exploitdb,2130,0.01,macos,30,2087,0.02,97.98122065727699
thrift,2126,0.01,macos,30,1712,0.02,80.52681091251176
libxxf86vm,2123,0.01,macos,30,3,0.0,0.1413094677343382
pwgen,2118,0.01,macos,30,2101,0.02,99.19735599622285
drud/ddev/ddev,2109,0.01,macos,30,2105,0.02,99.8103366524419
kibana,2102,0.01,macos,30,2035,0.02,96.81255946717413
boost-python,2101,0.01,macos,30,1790,0.02,85.19752498810091
docutils,2101,0.01,macos,30,1048,0.01,49.88100904331271
elastic/tap/kibana-full,2094,0.01,macos,30,2086,0.02,99.61795606494746
swagger-codegen,2089,0.01,macos,30,2057,0.02,98.46816658688368
libxpm,2087,0.01,macos,30,46,0.0,2.2041207474844273
hashcat,2079,0.01,macos,30,2068,0.02,99.47089947089947
cppcheck,2078,0.01,macos,30,2058,0.02,99.03753609239654
flex,2070,0.01,macos,30,1705,0.02,82.3671497584541
snyk/tap/snyk,2060,0.01,macos,30,2060,0.02,100.0
libxv,2047,0.01,macos,30,4,0.0,0.19540791402051783
neo4j,2042,0.01,macos,30,1851,0.02,90.6464250734574
faad2,2036,0.01,macos,30,113,0.0,5.550098231827112
sops,2034,0.01,macos,30,2006,0.02,98.62340216322517
lcov,2027,0.01,macos,30,1994,0.02,98.37197829304391
json-glib,2026,0.01,macos,30,685,0.01,33.81046396841066
freeimage,2025,0.01,macos,30,228,0.0,11.25925925925926
py2cairo,2023,0.01,macos,30,1686,0.02,83.3415719228868
check,2016,0.01,macos,30,308,0.0,15.277777777777779
hadolint,2013,0.01,macos,30,2009,0.02,99.8012916045703
libspiro,2012,0.01,macos,30,32,0.0,1.5904572564612325
mbedtls,2006,0.01,macos,30,764,0.01,38.08574277168494
intltool,2005,0.01,macos,30,405,0.0,20.199501246882793
yara,2000,0.01,macos,30,674,0.01,33.7
iperf,1999,0.01,macos,30,1980,0.02,99.0495247623812
mackup,1990,0.01,macos,30,1961,0.02,98.54271356783919
unison,1982,0.01,macos,30,1923,0.02,97.02320887991928
srtp,1980,0.01,macos,30,78,0.0,3.939393939393939
libiscsi,1976,0.01,macos,30,35,0.0,1.771255060728745
versent/taps/saml2aws,1976,0.01,macos,30,1960,0.02,99.19028340080972
dep,1957,0.01,macos,30,1851,0.02,94.58354624425141
tinyxml2,1955,0.01,macos,30,371,0.0,18.9769820971867
v8@3.15,1953,0.01,macos,30,1944,0.02,99.53917050691244
libspng,1951,0.01,macos,30,18,0.0,0.9226037929267042
git-flow-avh,1948,0.01,macos,30,1938,0.02,99.48665297741273
unzip,1945,0.01,macos,30,1931,0.02,99.28020565552698
ocaml,1944,0.01,macos,30,938,0.01,48.25102880658436
haproxy,1943,0.01,macos,30,1899,0.02,97.73546062789501
bitwarden-cli,1939,0.01,macos,30,1937,0.02,99.8968540484786
opam,1935,0.01,macos,30,1557,0.02,80.46511627906978
algol68g,1933,0.01,macos,30,1933,0.02,100.0
media-info,1930,0.01,macos,30,1858,0.02,96.26943005181347
shopify/shopify/themekit,1925,0.01,macos,30,1925,0.02,100.0
libscrypt,1921,0.01,macos,30,28,0.0,1.4575741801145237
mongodb/brew/mongocli,1914,0.01,macos,30,1913,0.02,99.94775339602926
phpmyadmin,1914,0.01,macos,30,1888,0.02,98.6415882967607
bundletool,1909,0.01,macos,30,1901,0.02,99.58093242535358
exercism,1908,0.01,macos,30,1894,0.02,99.26624737945492
libuninameslist,1908,0.01,macos,30,23,0.0,1.2054507337526206
asciidoc,1896,0.01,macos,30,1255,0.01,66.19198312236287
gperftools,1896,0.01,macos,30,522,0.01,27.531645569620256
iso-codes,1893,0.01,macos,30,96,0.0,5.071315372424722
osrf/simulation/ignition-cmake2,1886,0.01,macos,30,60,0.0,3.1813361611876987
eslint,1870,0.01,macos,30,1868,0.02,99.89304812834224
opencv@3,1860,0.01,macos,30,1820,0.02,97.84946236559139
bind,1850,0.01,macos,30,1545,0.02,83.51351351351352
mkvtoolnix,1838,0.01,macos,30,1677,0.02,91.24047878128401
kompose,1837,0.01,macos,30,1832,0.02,99.72781709308656
lazydocker,1829,0.01,macos,30,1827,0.02,99.89065062875888
