formula,count_regular,percent_regular,os,n_days,count_on_request,percent_on_request,pct_on_request
brewsci/bio/harvest-tools,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/hh-suite,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/ispcr,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/kma,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/kounta,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/libsequence,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/metabat,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/mp-est,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/ngmaster,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/nonpareil,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/pirate,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/pplacer,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/rasusa,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/rcorrector,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/salmid,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/samblaster,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/sga,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/simulate-pcr,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/stacks,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/swipe,1,0.0,linux,90,1,0.0,100.0
brewsci/bio/wtdbg2,1,0.0,linux,90,1,0.0,100.0
brewsci/num/brewsci-suite-sparse,1,0.0,linux,90,1,0.0,100.0
brewsci/science/adapterremoval,1,0.0,linux,90,1,0.0,100.0
brewsci/science/fastq-tools,1,0.0,linux,90,1,0.0,100.0
brewsci/science/hyphy --with-open-mpi,1,0.0,linux,90,1,0.0,100.0
brewsci/science/impute2,1,0.0,linux,90,1,0.0,100.0
brewsci/science/lumpy-sv,1,0.0,linux,90,1,0.0,100.0
brewsci/science/phyutility,1,0.0,linux,90,1,0.0,100.0
brewsci/science/plink2,1,0.0,linux,90,1,0.0,100.0
brewsci/science/poretools,1,0.0,linux,90,1,0.0,100.0
brewsci/science/quake,1,0.0,linux,90,1,0.0,100.0
brewsci/science/rnammer,1,0.0,linux,90,1,0.0,100.0
brewsci/science/tophat,1,0.0,linux,90,1,0.0,100.0
brightnessctl,1,0.0,linux,90,1,0.0,100.0
bsdconv,1,0.0,linux,90,1,0.0,100.0
btpd,1,0.0,linux,90,1,0.0,100.0
buf,1,0.0,linux,90,1,0.0,100.0
byteman,1,0.0,linux,90,1,0.0,100.0
bzt,1,0.0,linux,90,1,0.0,100.0
caalberts/tap/localroast,1,0.0,linux,90,1,0.0,100.0
caarlos0/tap/clone-org,1,0.0,linux,90,1,0.0,100.0
cacli,1,0.0,linux,90,1,0.0,100.0
camilogarcialarotta/brews/kboard,1,0.0,linux,90,1,0.0,100.0
carina,1,0.0,linux,90,1,0.0,100.0
carlocab/personal/flang --HEAD,1,0.0,linux,90,1,0.0,100.0
carlocab/personal/robot-framework-x11,1,0.0,linux,90,1,0.0,100.0
carlocab/personal/tmux@3.1c --HEAD,1,0.0,linux,90,1,0.0,100.0
carton,1,0.0,linux,90,1,0.0,100.0
cartridge-cli,1,0.0,linux,90,1,0.0,100.0
cassandra-cpp-driver,1,0.0,linux,90,1,0.0,100.0
cblecker/tap/ocm,1,0.0,linux,90,1,0.0,100.0
ccheck,1,0.0,linux,90,1,0.0,100.0
cdecl,1,0.0,linux,90,1,0.0,100.0
center-im,1,0.0,linux,90,1,0.0,100.0
centrifugal/centrifugo/centrifugo,1,0.0,linux,90,1,0.0,100.0
cern-ndiff,1,0.0,linux,90,1,0.0,100.0
cf-tool,1,0.0,linux,90,1,0.0,100.0
cfr-decompiler,1,0.0,linux,90,1,0.0,100.0
cgrep,1,0.0,linux,90,1,0.0,100.0
chaiscript,1,0.0,linux,90,1,0.0,100.0
chanzuckerberg/tap/blessclient,1,0.0,linux,90,1,0.0,100.0
cheapglk,1,0.0,linux,90,1,0.0,100.0
check_postgres,1,0.0,linux,90,1,0.0,100.0
cheops,1,0.0,linux,90,1,0.0,100.0
chicken,1,0.0,linux,90,1,0.0,100.0
chimehq/tree-sitter/tree-sitter,1,0.0,linux,90,1,0.0,100.0
choose,1,0.0,linux,90,1,0.0,100.0
chriz2600/tap/xhdmi-tools,1,0.0,linux,90,1,0.0,100.0
cidrmerge,1,0.0,linux,90,1,0.0,100.0
citus,1,0.0,linux,90,1,0.0,100.0
cjbassi/gotop/gotop,1,0.0,linux,90,1,0.0,100.0
cjdns,1,0.0,linux,90,1,0.0,100.0
classmethod/repos/aurl,1,0.0,linux,90,1,0.0,100.0
clblast,1,0.0,linux,90,1,0.0,100.0
clearlooks-phenix,1,0.0,linux,90,1,0.0,100.0
clens,1,0.0,linux,90,1,0.0,100.0
clfft,1,0.0,linux,90,1,0.0,100.0
clhep,1,0.0,linux,90,1,0.0,100.0
clockywock,1,0.0,linux,90,1,0.0,100.0
clog,1,0.0,linux,90,1,0.0,100.0
clojure/tools/clojure@1.10.1.745,1,0.0,linux,90,1,0.0,100.0
clojure/tools/clojure@1.10.1.749,1,0.0,linux,90,1,0.0,100.0
clojure/tools/clojure@1.10.1.754,1,0.0,linux,90,1,0.0,100.0
clojure/tools/clojure@1.10.1.763,1,0.0,linux,90,1,0.0,100.0
cloud-watch,1,0.0,linux,90,1,0.0,100.0
cloudwatch-to-mackerel,1,0.0,linux,90,1,0.0,100.0
clucene,1,0.0,linux,90,1,0.0,100.0
cmusfm,1,0.0,linux,90,1,0.0,100.0
codemod,1,0.0,linux,90,1,0.0,100.0
coinbase/assume-role/assume-role,1,0.0,linux,90,1,0.0,100.0
colors256,1,0.0,linux,90,1,0.0,100.0
condure,1,0.0,linux,90,1,0.0,100.0
convco/formulae/convco,1,0.0,linux,90,1,0.0,100.0
convox,1,0.0,linux,90,1,0.0,100.0
coturn,1,0.0,linux,90,1,0.0,100.0
cowlib@2.9.1,1,0.0,linux,90,1,0.0,100.0
cowsay-org/cowsay/cowsay-apj,1,0.0,linux,90,1,0.0,100.0
cpp-gsl,1,0.0,linux,90,1,0.0,100.0
cppad,1,0.0,linux,90,1,0.0,100.0
cpr,1,0.0,linux,90,1,0.0,100.0
cpu_features,1,0.0,linux,90,1,0.0,100.0
cromwell,1,0.0,linux,90,1,0.0,100.0
crosstool-ng --HEAD,1,0.0,linux,90,1,0.0,100.0
cryfs,1,0.0,linux,90,1,0.0,100.0
cryptol,1,0.0,linux,90,1,0.0,100.0
csmith,1,0.0,linux,90,1,0.0,100.0
cssembed,1,0.0,linux,90,1,0.0,100.0
csv-fix,1,0.0,linux,90,1,0.0,100.0
ctags --HEAD,1,0.0,linux,90,1,0.0,100.0
cts198859/sumo/sumo,1,0.0,linux,90,1,0.0,100.0
cubejs-cli,1,0.0,linux,90,1,0.0,100.0
cucumber-ruby,1,0.0,linux,90,1,0.0,100.0
cue,1,0.0,linux,90,1,0.0,100.0
cuetools,1,0.0,linux,90,1,0.0,100.0
curl --HEAD,1,0.0,linux,90,1,0.0,100.0
curlftpfs,1,0.0,linux,90,1,0.0,100.0
cweb,1,0.0,linux,90,1,0.0,100.0
cxxopts,1,0.0,linux,90,1,0.0,100.0
cyberark/tools/summon,1,0.0,linux,90,1,0.0,100.0
d12frosted/emacs-plus/emacs-plus@27 --HEAD --with-no-titlebar --with-xwidgets --with-dbus --with-modern-icon,1,0.0,linux,90,1,0.0,100.0
d12frosted/emacs-plus/emacs-plus@27 --with-spacemacs-icon,1,0.0,linux,90,1,0.0,100.0
d12frosted/emacs-plus/emacs-plus@28,1,0.0,linux,90,1,0.0,100.0
d12frosted/emacs-plus/emacs-plus@28 --with-no-titlebar --with-modern-papirus-icon,1,0.0,linux,90,1,0.0,100.0
daemonlogger,1,0.0,linux,90,1,0.0,100.0
danieljprice/all/denoise,1,0.0,linux,90,1,0.0,100.0
dapr-templates/daprme/daprme,1,0.0,linux,90,1,0.0,100.0
darkhttpd,1,0.0,linux,90,1,0.0,100.0
darkstat,1,0.0,linux,90,1,0.0,100.0
daviderestivo/emacs-head/emacs-head@28,1,0.0,linux,90,1,0.0,100.0
daviderestivo/emacs-head/emacs-head@28 --with-cocoa,1,0.0,linux,90,1,0.0,100.0
davidstinson/chajr/chajr,1,0.0,linux,90,1,0.0,100.0
davrodpin/mole/mole,1,0.0,linux,90,1,0.0,100.0
dawidd6/tap/actions-updater,1,0.0,linux,90,1,0.0,100.0
dawidd6/tap/ameba,1,0.0,linux,90,1,0.0,100.0
dawidd6/tap/deber,1,0.0,linux,90,1,0.0,100.0
dawidd6/tap/lxd,1,0.0,linux,90,1,0.0,100.0
dawidd6/tap/mtm,1,0.0,linux,90,1,0.0,100.0
db-vcs,1,0.0,linux,90,1,0.0,100.0
dbdeployer,1,0.0,linux,90,1,0.0,100.0
dbxml,1,0.0,linux,90,1,0.0,100.0
dcadec,1,0.0,linux,90,1,0.0,100.0
dcled,1,0.0,linux,90,1,0.0,100.0
dcose2e,1,0.0,linux,90,1,0.0,100.0
ddev,1,0.0,linux,90,1,0.0,100.0
denisidoro/tools/docpars,1,0.0,linux,90,1,0.0,100.0
denji/nginx/nginx-full --with-rtmp-module,1,0.0,linux,90,1,0.0,100.0
denji/nginx/nginx-full --with-stream --with-stream-ssl-preread,1,0.0,linux,90,1,0.0,100.0
denji/tengine/tengine,1,0.0,linux,90,1,0.0,100.0
devdash,1,0.0,linux,90,1,0.0,100.0
devil,1,0.0,linux,90,1,0.0,100.0
devopyio/yamlfmt/yamlfmt,1,0.0,linux,90,1,0.0,100.0
devshawn/kafka-gitops/kafka-gitops,1,0.0,linux,90,1,0.0,100.0
dfmt,1,0.0,linux,90,1,0.0,100.0
di,1,0.0,linux,90,1,0.0,100.0
dids/brewery/clobber,1,0.0,linux,90,1,0.0,100.0
dieharder,1,0.0,linux,90,1,0.0,100.0
digdag,1,0.0,linux,90,1,0.0,100.0
ditaa,1,0.0,linux,90,1,0.0,100.0
djocker/php/php56-apcu,1,0.0,linux,90,1,0.0,100.0
djocker/php/php56-gmp,1,0.0,linux,90,1,0.0,100.0
djocker/php/php56-imagick,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-apcu,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-gmp,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-imagick,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-intl,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-mcrypt,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-mongodb,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-opcache,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-pdo-pgsql,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-redis,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-tidy,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-xdebug,1,0.0,linux,90,1,0.0,100.0
djocker/php/php71-xhprof,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-apcu,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-gmp,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-imagick,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-intl,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-mcrypt,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-mongodb,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-opcache,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-pdo-pgsql,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-redis,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-tidy,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-xdebug,1,0.0,linux,90,1,0.0,100.0
djocker/php/php72-xhprof,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-apcu,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-gmp,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-imagick,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-intl,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-mcrypt,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-mongodb,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-opcache,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-pdo-pgsql,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-redis,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-tidy,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-xdebug,1,0.0,linux,90,1,0.0,100.0
djocker/php/php73-xhprof,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-apcu,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-gmp,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-imagick,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-intl,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-mcrypt,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-mongodb,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-opcache,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-pdo-pgsql,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-redis,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-tidy,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-xdebug,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-xhprof,1,0.0,linux,90,1,0.0,100.0
djocker/php/php74-zip,1,0.0,linux,90,1,0.0,100.0
dkanejs/aws-cfn-template-flip/aws-cfn-template-flip,1,0.0,linux,90,1,0.0,100.0
dmtx-utils,1,0.0,linux,90,1,0.0,100.0
dnsprobe,1,0.0,linux,90,1,0.0,100.0
docker-gen,1,0.0,linux,90,1,0.0,100.0
docker/oscalkit/oscalkit,1,0.0,linux,90,1,0.0,100.0
dockward,1,0.0,linux,90,1,0.0,100.0
docui,1,0.0,linux,90,1,0.0,100.0
doitlive,1,0.0,linux,90,1,0.0,100.0
dopewars,1,0.0,linux,90,1,0.0,100.0
doublecpp,1,0.0,linux,90,1,0.0,100.0
doxymacs,1,0.0,linux,90,1,0.0,100.0
drakew/corgi/corgi,1,0.0,linux,90,1,0.0,100.0
drewwyatt/tap/git-tidy,1,0.0,linux,90,1,0.0,100.0
drip,1,0.0,linux,90,1,0.0,100.0
dropbox-uploader,1,0.0,linux,90,1,0.0,100.0
dsvpn,1,0.0,linux,90,1,0.0,100.0
dtan4/tools/k8sec,1,0.0,linux,90,1,0.0,100.0
dunn/emacs/json-mode,1,0.0,linux,90,1,0.0,100.0
dunn/emacs/popup,1,0.0,linux,90,1,0.0,100.0
dunn/emacs/yaml-mode,1,0.0,linux,90,1,0.0,100.0
dupseek,1,0.0,linux,90,1,0.0,100.0
dvc,1,0.0,linux,90,1,0.0,100.0
dvdbackup,1,0.0,linux,90,1,0.0,100.0
dvm,1,0.0,linux,90,1,0.0,100.0
dwarf,1,0.0,linux,90,1,0.0,100.0
dwcaress/mbsystem/otps,1,0.0,linux,90,1,0.0,100.0
dyfer/formulae/atsa,1,0.0,linux,90,1,0.0,100.0
e2ansi,1,0.0,linux,90,1,0.0,100.0
ebc-2in2crc/zlibcmd/zlibcmd,1,0.0,linux,90,1,0.0,100.0
eblot/riscvelf/riscv32-newlib,1,0.0,linux,90,1,0.0,100.0
eblot/riscvelf/riscv64-newlib,1,0.0,linux,90,1,0.0,100.0
ebook-tools,1,0.0,linux,90,1,0.0,100.0
ebzheng/bio/stringtie,1,0.0,linux,90,1,0.0,100.0
ecspresso,1,0.0,linux,90,1,0.0,100.0
eg,1,0.0,linux,90,1,0.0,100.0
ekg2,1,0.0,linux,90,1,0.0,100.0
elastic/tap/apm-server-full,1,0.0,linux,90,1,0.0,100.0
elastic/tap/ecctl,1,0.0,linux,90,1,0.0,100.0
elastic/tap/kibana-oss,1,0.0,linux,90,1,0.0,100.0
eless,1,0.0,linux,90,1,0.0,100.0
elvish --HEAD,1,0.0,linux,90,1,0.0,100.0
embulk,1,0.0,linux,90,1,0.0,100.0
emp,1,0.0,linux,90,1,0.0,100.0
encfs,1,0.0,linux,90,1,0.0,100.0
engineerbetter/tap/control-tower,1,0.0,linux,90,1,0.0,100.0
ensembl/external/kent,1,0.0,linux,90,1,0.0,100.0
ensembl/external/percona-client,1,0.0,linux,90,1,0.0,100.0
eosio.cdt,1,0.0,linux,90,1,0.0,100.0
eot-utils,1,0.0,linux,90,1,0.0,100.0
epubcheck,1,0.0,linux,90,1,0.0,100.0
eqnxio/cimpress-cloud-engineering/stskeygen,1,0.0,linux,90,1,0.0,100.0
ericm/stonks/stonks,1,0.0,linux,90,1,0.0,100.0
erlang@21,1,0.0,linux,90,1,0.0,100.0
erlang@22.3.4.6,1,0.0,linux,90,1,0.0,100.0
erlexec@2.0,1,0.0,linux,90,1,0.0,100.0
erutaso,1,0.0,linux,90,1,0.0,100.0
espeak,1,0.0,linux,90,1,0.0,100.0
ethcore/ethcore/parity,1,0.0,linux,90,1,0.0,100.0
euler-py,1,0.0,linux,90,1,0.0,100.0
eva,1,0.0,linux,90,1,0.0,100.0
exif,1,0.0,linux,90,1,0.0,100.0
exiftran,1,0.0,linux,90,1,0.0,100.0
exodriver,1,0.0,linux,90,1,0.0,100.0
exolnet/deprecated/php@7.0,1,0.0,linux,90,1,0.0,100.0
ext2fuse,1,0.0,linux,90,1,0.0,100.0
extrawurst/tap/gitui,1,0.0,linux,90,1,0.0,100.0
fabio,1,0.0,linux,90,1,0.0,100.0
facebook/fb/buck,1,0.0,linux,90,1,0.0,100.0
fades,1,0.0,linux,90,1,0.0,100.0
faiss,1,0.0,linux,90,1,0.0,100.0
farmotive/k8s/kex,1,0.0,linux,90,1,0.0,100.0
farmotive/k8s/kex --without-kubernetes-cli,1,0.0,linux,90,1,0.0,100.0
farmotive/k8s/klog,1,0.0,linux,90,1,0.0,100.0
farmotive/k8s/kud,1,0.0,linux,90,1,0.0,100.0
fastbit,1,0.0,linux,90,1,0.0,100.0
fastme,1,0.0,linux,90,1,0.0,100.0
fdclone,1,0.0,linux,90,1,0.0,100.0
feedgnuplot,1,0.0,linux,90,1,0.0,100.0
fernandotcl/fernandotcl/btag,1,0.0,linux,90,1,0.0,100.0
fernandotcl/fernandotcl/monkeys-audio,1,0.0,linux,90,1,0.0,100.0
ffmpegdecklink,1,0.0,linux,90,1,0.0,100.0
ffuf,1,0.0,linux,90,1,0.0,100.0
file-roller,1,0.0,linux,90,1,0.0,100.0
filosottile/gomod/brew-gomod,1,0.0,linux,90,1,0.0,100.0
findent,1,0.0,linux,90,1,0.0,100.0
fish --HEAD,1,0.0,linux,90,1,0.0,100.0
fishtown-analytics/dbt/dbt@0.19.0-b1,1,0.0,linux,90,1,0.0,100.0
flake,1,0.0,linux,90,1,0.0,100.0
flawfinder,1,0.0,linux,90,1,0.0,100.0
flex --HEAD,1,0.0,linux,90,1,0.0,100.0
flowerinthenight/tap/lsdy,1,0.0,linux,90,1,0.0,100.0
flowerinthenight/tap/oops,1,0.0,linux,90,1,0.0,100.0
fluent-agent-hydra,1,0.0,linux,90,1,0.0,100.0
fluent-bit,1,0.0,linux,90,1,0.0,100.0
flydiverny/tap/git-link,1,0.0,linux,90,1,0.0,100.0
flydiverny/tap/yarn-run,1,0.0,linux,90,1,0.0,100.0
fontconfig --HEAD,1,0.0,linux,90,1,0.0,100.0
fopina/tap/git-group,1,0.0,linux,90,1,0.0,100.0
fplll,1,0.0,linux,90,1,0.0,100.0
fprobe,1,0.0,linux,90,1,0.0,100.0
fq,1,0.0,linux,90,1,0.0,100.0
frankywahl/tap/jwt,1,0.0,linux,90,1,0.0,100.0
frankywahl/tap/super_hooks,1,0.0,linux,90,1,0.0,100.0
fredowski/pspp/pspp,1,0.0,linux,90,1,0.0,100.0
fredowski/pspp/pspp --HEAD,1,0.0,linux,90,1,0.0,100.0
freerdp,1,0.0,linux,90,1,0.0,100.0
frobtads,1,0.0,linux,90,1,0.0,100.0
frontasticgmbh/frontastic/frontastic-cli,1,0.0,linux,90,1,0.0,100.0
fujiwara/tap/sailtrim,1,0.0,linux,90,1,0.0,100.0
fujiwara/tap/tfstate-lookup,1,0.0,linux,90,1,0.0,100.0
functionalplus,1,0.0,linux,90,1,0.0,100.0
fuse-emulator,1,0.0,linux,90,1,0.0,100.0
fusionauth/fusionauth/fusionauth-app,1,0.0,linux,90,1,0.0,100.0
gaberger/repo/fama,1,0.0,linux,90,1,0.0,100.0
gambit,1,0.0,linux,90,1,0.0,100.0
gardener/tap/gardenctl,1,0.0,linux,90,1,0.0,100.0
gbdfed,1,0.0,linux,90,1,0.0,100.0
gbeine/java/mysql-connector-java,1,0.0,linux,90,1,0.0,100.0
gcal,1,0.0,linux,90,1,0.0,100.0
gcalcli,1,0.0,linux,90,1,0.0,100.0
gconf,1,0.0,linux,90,1,0.0,100.0
gcutil,1,0.0,linux,90,1,0.0,100.0
gdmap,1,0.0,linux,90,1,0.0,100.0
gdrive --HEAD,1,0.0,linux,90,1,0.0,100.0
gem-fgops,1,0.0,linux,90,1,0.0,100.0
gem-neovim,1,0.0,linux,90,1,0.0,100.0
gem-sass,1,0.0,linux,90,1,0.0,100.0
gem-travis-cli,1,0.0,linux,90,1,0.0,100.0
genevieve/tap/leftovers,1,0.0,linux,90,1,0.0,100.0
genstats,1,0.0,linux,90,1,0.0,100.0
geomview,1,0.0,linux,90,1,0.0,100.0
get_iplayer,1,0.0,linux,90,1,0.0,100.0
gf-complete,1,0.0,linux,90,1,0.0,100.0
gfguthrie/stdenv/docfx,1,0.0,linux,90,1,0.0,100.0
ghex,1,0.0,linux,90,1,0.0,100.0
gif2png,1,0.0,linux,90,1,0.0,100.0
gilbertotcc/toolbox/structurizr-cli,1,0.0,linux,90,1,0.0,100.0
git-appraise,1,0.0,linux,90,1,0.0,100.0
git-cal,1,0.0,linux,90,1,0.0,100.0
git-extras --HEAD,1,0.0,linux,90,1,0.0,100.0
git-integration,1,0.0,linux,90,1,0.0,100.0
git-series,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.hotfix.w-8374631,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.jonhays.devprops,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.diemockdie,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.enlistmenttemplate,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.fixitest,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.fixthing,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.kill2,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.littlecommands,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.manifestwarning,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.moresanitization,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.prompt,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.regionrefactor,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.sfcisynctest,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.stderr,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.synctolerance,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.tryfixencoding,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w-8318137-remove-scaffolding,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w-8341092-gitsfdc-coverage,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w-8343108,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w-8380146-kill-getrunid,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w8332128-command-construction,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w8332128-more-init-refactor,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.pcal.w8379267-broken-prompt,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.vdixit.sensitive_itest,1,0.0,linux,90,1,0.0,100.0
git-sfdc-dev.vdixit.version,1,0.0,linux,90,1,0.0,100.0
git-tf,1,0.0,linux,90,1,0.0,100.0
git-tracker,1,0.0,linux,90,1,0.0,100.0
git-vendor,1,0.0,linux,90,1,0.0,100.0
gitbucket,1,0.0,linux,90,1,0.0,100.0
giter8,1,0.0,linux,90,1,0.0,100.0
gitql,1,0.0,linux,90,1,0.0,100.0
gitslave,1,0.0,linux,90,1,0.0,100.0
glassfish,1,0.0,linux,90,1,0.0,100.0
gleam,1,0.0,linux,90,1,0.0,100.0
glkterm,1,0.0,linux,90,1,0.0,100.0
globe,1,0.0,linux,90,1,0.0,100.0
globjects,1,0.0,linux,90,1,0.0,100.0
gloox,1,0.0,linux,90,1,0.0,100.0
glulxe,1,0.0,linux,90,1,0.0,100.0
gmailctl,1,0.0,linux,90,1,0.0,100.0
gmt@5,1,0.0,linux,90,1,0.0,100.0
gnu-apl,1,0.0,linux,90,1,0.0,100.0
gnu-barcode,1,0.0,linux,90,1,0.0,100.0
gnu-cobol,1,0.0,linux,90,1,0.0,100.0
gnu-complexity,1,0.0,linux,90,1,0.0,100.0
gnu-go,1,0.0,linux,90,1,0.0,100.0
gnunet,1,0.0,linux,90,1,0.0,100.0
gnupg-pkcs11-scd,1,0.0,linux,90,1,0.0,100.0
gnuplot@4,1,0.0,linux,90,1,0.0,100.0
gnuski,1,0.0,linux,90,1,0.0,100.0
gnustep-make,1,0.0,linux,90,1,0.0,100.0
go --HEAD,1,0.0,linux,90,1,0.0,100.0
go-testfixtures/tap/testfixtures,1,0.0,linux,90,1,0.0,100.0
go@1.10,1,0.0,linux,90,1,0.0,100.0
go@1.15,1,0.0,linux,90,1,0.0,100.0
gobuffalo/tap/pop,1,0.0,linux,90,1,0.0,100.0
gocr,1,0.0,linux,90,1,0.0,100.0
golo,1,0.0,linux,90,1,0.0,100.0
gom,1,0.0,linux,90,1,0.0,100.0
goodwithtech/r/dockertags,1,0.0,linux,90,1,0.0,100.0
google-sql-tool,1,0.0,linux,90,1,0.0,100.0
gopinath-langote/one-build/one-build,1,0.0,linux,90,1,0.0,100.0
goreman,1,0.0,linux,90,1,0.0,100.0
gossamer3,1,0.0,linux,90,1,0.0,100.0
gost,1,0.0,linux,90,1,0.0,100.0
gosu,1,0.0,linux,90,1,0.0,100.0
gpa,1,0.0,linux,90,1,0.0,100.0
gpm,1,0.0,linux,90,1,0.0,100.0
gprof2dot,1,0.0,linux,90,1,0.0,100.0
gpsd,1,0.0,linux,90,1,0.0,100.0
gptsync,1,0.0,linux,90,1,0.0,100.0
gqlplus,1,0.0,linux,90,1,0.0,100.0
gradle-profiler,1,0.0,linux,90,1,0.0,100.0
grakn,1,0.0,linux,90,1,0.0,100.0
graphviz --HEAD,1,0.0,linux,90,1,0.0,100.0
grok,1,0.0,linux,90,1,0.0,100.0
growly,1,0.0,linux,90,1,0.0,100.0
grpc --HEAD,1,0.0,linux,90,1,0.0,100.0
grt,1,0.0,linux,90,1,0.0,100.0
gst-libav,1,0.0,linux,90,1,0.0,100.0
gtk-vnc,1,0.0,linux,90,1,0.0,100.0
gtkdatabox,1,0.0,linux,90,1,0.0,100.0
guardian/devtools/ssm,1,0.0,linux,90,1,0.0,100.0
gumbo-parser,1,0.0,linux,90,1,0.0,100.0
gun@1.3.2,1,0.0,linux,90,1,0.0,100.0
gunfish,1,0.0,linux,90,1,0.0,100.0
gvp,1,0.0,linux,90,1,0.0,100.0
